round,name,count,localCount,workload,estWorkload,npts,nfdpts
189,29,62,14,0,-1,0,0
189,30,128,64,0,-1,0,0
189,31,64,13,0,-1,0,0
190,0,9,2,0,-1,0,0
190,1,40,7,0,-1,0,0
190,2,45,11,0,-1,0,0
190,3,28,7,0,-1,0,0
190,4,112,47,0,-1,0,0
190,5,59,14,0,-1,0,0
190,6,26,4,0,-1,0,0
190,7,60,11,0,-1,0,0
190,8,42,9,0,-1,0,0
190,9,46,6,0,-1,0,0
190,10,31,7,0,-1,0,0
190,11,127,41,133,-1,15,0
190,12,36,8,0,-1,0,0
190,13,13,3,0,-1,0,0
190,14,27,9,0,-1,0,0
190,15,48,12,0,-1,0,0
190,16,32,16,0,-1,0,0
190,17,74,22,0,-1,0,0
190,18,53,13,0,-1,0,0
190,19,49,12,0,-1,0,0
190,20,154,81,0,-1,0,0
190,21,43,10,0,-1,0,0
190,22,62,20,0,-1,0,0
190,23,28,7,0,-1,0,0
190,24,48,9,0,-1,0,0
190,25,28,10,0,-1,0,0
190,26,23,5,0,-1,0,0
190,27,27,9,0,-1,0,0
190,28,39,9,0,-1,0,0
190,29,62,14,0,-1,0,0
190,30,128,64,0,-1,0,0
190,31,64,13,0,-1,0,0
191,0,9,2,0,-1,0,0
191,1,40,7,0,-1,0,0
191,2,45,11,0,-1,0,0
191,3,28,7,0,-1,0,0
191,4,112,47,0,-1,0,0
191,5,59,14,0,-1,0,0
191,6,26,4,0,-1,0,0
191,7,60,11,0,-1,0,0
191,8,42,9,0,-1,0,0
191,9,46,6,0,-1,0,0
191,10,31,7,0,-1,0,0
191,11,127,41,134,-1,15,0
191,12,36,8,0,-1,0,0
191,13,13,3,0,-1,0,0
191,14,27,9,0,-1,0,0
191,15,48,12,0,-1,0,0
191,16,32,16,0,-1,0,0
191,17,74,22,0,-1,0,0
191,18,53,13,0,-1,0,0
191,19,49,12,0,-1,0,0
191,20,154,81,0,-1,0,0
191,21,43,10,0,-1,0,0
191,22,62,20,0,-1,0,0
191,23,28,7,0,-1,0,0
191,24,48,9,0,-1,0,0
191,25,28,10,0,-1,0,0
191,26,23,5,0,-1,0,0
191,27,27,9,0,-1,0,0
191,28,39,9,0,-1,0,0
191,29,62,14,0,-1,0,0
191,30,128,64,0,-1,0,0
191,31,64,13,0,-1,0,0
192,0,9,2,0,-1,0,0
192,1,40,7,0,-1,0,0
192,2,45,11,0,-1,0,0
192,3,28,7,0,-1,0,0
192,4,112,47,0,-1,0,0
192,5,59,14,0,-1,0,0
192,6,26,4,0,-1,0,0
192,7,60,11,0,-1,0,0
192,8,42,9,0,-1,0,0
192,9,46,6,0,-1,0,0
192,10,31,7,0,-1,0,0
192,11,127,41,135,-1,15,0
192,12,36,8,0,-1,0,0
192,13,13,3,0,-1,0,0
192,14,27,9,0,-1,0,0
192,15,48,12,0,-1,0,0
192,16,32,16,0,-1,0,0
192,17,74,22,0,-1,0,0
192,18,53,13,0,-1,0,0
192,19,49,12,0,-1,0,0
192,20,154,81,0,-1,0,0
192,21,43,10,0,-1,0,0
192,22,62,20,0,-1,0,0
192,23,28,7,0,-1,0,0
192,24,48,9,0,-1,0,0
192,25,28,10,0,-1,0,0
192,26,23,5,0,-1,0,0
192,27,27,9,0,-1,0,0
192,28,39,9,0,-1,0,0
192,29,62,14,0,-1,0,0
192,30,128,64,0,-1,0,0
192,31,64,13,0,-1,0,0
193,0,9,2,0,-1,0,0
193,1,40,7,0,-1,0,0
193,2,45,11,0,-1,0,0
193,3,28,7,0,-1,0,0
193,4,112,47,0,-1,0,0
193,5,59,14,0,-1,0,0
193,6,26,4,0,-1,0,0
193,7,60,11,0,-1,0,0
193,8,42,9,0,-1,0,0
193,9,46,6,0,-1,0,0
193,10,31,7,0,-1,0,0
193,11,127,41,132,-1,15,0
193,12,36,8,0,-1,0,0
193,13,13,3,0,-1,0,0
193,14,27,9,0,-1,0,0
193,15,48,12,0,-1,0,0
193,16,32,16,0,-1,0,0
193,17,74,22,0,-1,0,0
193,18,53,13,0,-1,0,0
193,19,49,12,0,-1,0,0
193,20,154,81,0,-1,0,0
193,21,43,10,0,-1,0,0
193,22,62,20,0,-1,0,0
193,23,28,7,0,-1,0,0
193,24,48,9,0,-1,0,0
193,25,28,10,0,-1,0,0
193,26,23,5,0,-1,0,0
193,27,27,9,0,-1,0,0
193,28,39,9,0,-1,0,0
193,29,62,14,0,-1,0,0
193,30,128,64,0,-1,0,0
193,31,64,13,0,-1,0,0
194,0,9,2,0,-1,0,0
194,1,40,7,0,-1,0,0
194,2,45,11,0,-1,0,0
194,3,28,7,0,-1,0,0
194,4,112,47,0,-1,0,0
194,5,59,14,0,-1,0,0
194,6,26,4,0,-1,0,0
194,7,60,11,0,-1,0,0
194,8,42,9,0,-1,0,0
194,9,46,6,0,-1,0,0
194,10,31,7,0,-1,0,0
194,11,127,41,132,-1,15,0
194,12,36,8,0,-1,0,0
194,13,13,3,0,-1,0,0
194,14,27,9,0,-1,0,0
194,15,48,12,0,-1,0,0
194,16,32,16,0,-1,0,0
194,17,74,22,0,-1,0,0
194,18,53,13,0,-1,0,0
194,19,49,12,0,-1,0,0
194,20,154,81,0,-1,0,0
194,21,43,10,0,-1,0,0
194,22,62,20,0,-1,0,0
194,23,28,7,0,-1,0,0
194,24,48,9,0,-1,0,0
194,25,28,10,0,-1,0,0
194,26,23,5,0,-1,0,0
194,27,27,9,0,-1,0,0
194,28,39,9,0,-1,0,0
194,29,62,14,0,-1,0,0
194,30,128,64,0,-1,0,0
194,31,64,13,0,-1,0,0
195,0,9,2,0,-1,0,0
195,1,40,7,0,-1,0,0
195,2,45,11,0,-1,0,0
195,3,28,7,0,-1,0,0
195,4,112,47,0,-1,0,0
195,5,59,14,0,-1,0,0
195,6,26,4,0,-1,0,0
195,7,60,11,0,-1,0,0
195,8,42,9,0,-1,0,0
195,9,46,6,0,-1,0,0
195,10,31,7,0,-1,0,0
195,11,127,41,133,-1,15,0
195,12,36,8,0,-1,0,0
195,13,13,3,0,-1,0,0
195,14,27,9,0,-1,0,0
195,15,48,12,0,-1,0,0
195,16,32,16,0,-1,0,0
195,17,74,22,0,-1,0,0
195,18,53,13,0,-1,0,0
195,19,49,12,0,-1,0,0
195,20,154,81,0,-1,0,0
195,21,43,10,0,-1,0,0
195,22,62,20,0,-1,0,0
195,23,28,7,0,-1,0,0
195,24,48,9,0,-1,0,0
195,25,28,10,0,-1,0,0
195,26,23,5,0,-1,0,0
195,27,27,9,0,-1,0,0
195,28,39,9,0,-1,0,0
195,29,62,14,0,-1,0,0
195,30,128,64,0,-1,0,0
195,31,64,13,0,-1,0,0
196,0,9,2,0,-1,0,0
196,1,40,7,0,-1,0,0
196,2,45,11,0,-1,0,0
196,3,28,7,0,-1,0,0
196,4,112,47,0,-1,0,0
196,5,59,14,0,-1,0,0
196,6,26,4,0,-1,0,0
196,7,60,11,0,-1,0,0
196,8,42,9,0,-1,0,0
196,9,46,6,0,-1,0,0
196,10,31,7,0,-1,0,0
196,11,127,41,133,-1,15,0
196,12,36,8,0,-1,0,0
196,13,13,3,0,-1,0,0
196,14,27,9,0,-1,0,0
196,15,48,12,0,-1,0,0
196,16,32,16,0,-1,0,0
196,17,74,22,0,-1,0,0
196,18,53,13,0,-1,0,0
196,19,49,12,0,-1,0,0
196,20,154,81,0,-1,0,0
196,21,43,10,0,-1,0,0
196,22,62,20,0,-1,0,0
196,23,28,7,0,-1,0,0
196,24,48,9,0,-1,0,0
196,25,28,10,0,-1,0,0
196,26,23,5,0,-1,0,0
196,27,27,9,0,-1,0,0
196,28,39,9,0,-1,0,0
196,29,62,14,0,-1,0,0
196,30,128,64,0,-1,0,0
196,31,64,13,0,-1,0,0
197,0,9,2,0,-1,0,0
197,1,40,7,0,-1,0,0
197,2,45,11,0,-1,0,0
197,3,28,7,0,-1,0,0
197,4,112,47,0,-1,0,0
197,5,59,14,0,-1,0,0
197,6,26,4,0,-1,0,0
197,7,60,11,0,-1,0,0
197,8,42,9,0,-1,0,0
197,9,46,6,0,-1,0,0
197,10,31,7,0,-1,0,0
197,11,127,41,133,-1,15,0
197,12,36,8,0,-1,0,0
197,13,13,3,0,-1,0,0
197,14,27,9,0,-1,0,0
197,15,48,12,0,-1,0,0
197,16,32,16,0,-1,0,0
197,17,74,22,0,-1,0,0
197,18,53,13,0,-1,0,0
197,19,49,12,0,-1,0,0
197,20,154,81,0,-1,0,0
197,21,43,10,0,-1,0,0
197,22,62,20,0,-1,0,0
197,23,28,7,0,-1,0,0
197,24,48,9,0,-1,0,0
197,25,28,10,0,-1,0,0
197,26,23,5,0,-1,0,0
197,27,27,9,0,-1,0,0
197,28,39,9,0,-1,0,0
197,29,62,14,0,-1,0,0
197,30,128,64,0,-1,0,0
197,31,64,13,0,-1,0,0
198,0,9,2,0,-1,0,0
198,1,40,7,0,-1,0,0
198,2,45,11,0,-1,0,0
198,3,28,7,0,-1,0,0
198,4,112,47,0,-1,0,0
198,5,59,14,0,-1,0,0
198,6,26,4,0,-1,0,0
198,7,60,11,0,-1,0,0
198,8,42,9,0,-1,0,0
198,9,46,6,0,-1,0,0
198,10,31,7,0,-1,0,0
198,11,127,41,134,-1,15,0
198,12,36,8,0,-1,0,0
198,13,13,3,0,-1,0,0
198,14,27,9,0,-1,0,0
198,15,48,12,0,-1,0,0
198,16,32,16,0,-1,0,0
198,17,74,22,0,-1,0,0
198,18,53,13,0,-1,0,0
198,19,49,12,0,-1,0,0
198,20,154,81,0,-1,0,0
198,21,43,10,0,-1,0,0
198,22,62,20,0,-1,0,0
198,23,28,7,0,-1,0,0
198,24,48,9,0,-1,0,0
198,25,28,10,0,-1,0,0
198,26,23,5,0,-1,0,0
198,27,27,9,0,-1,0,0
198,28,39,9,0,-1,0,0
198,29,62,14,0,-1,0,0
198,30,128,64,0,-1,0,0
198,31,64,13,0,-1,0,0
199,0,9,2,0,-1,0,0
199,1,40,7,0,-1,0,0
199,2,45,11,0,-1,0,0
199,3,28,7,0,-1,0,0
199,4,112,47,0,-1,0,0
199,5,59,14,0,-1,0,0
199,6,26,4,0,-1,0,0
199,7,60,11,0,-1,0,0
199,8,42,9,0,-1,0,0
199,9,46,6,0,-1,0,0
199,10,31,7,0,-1,0,0
199,11,127,41,134,-1,15,0
199,12,36,8,0,-1,0,0
199,13,13,3,0,-1,0,0
199,14,27,9,0,-1,0,0
199,15,48,12,0,-1,0,0
199,16,32,16,0,-1,0,0
199,17,74,22,0,-1,0,0
199,18,53,13,0,-1,0,0
199,19,49,12,0,-1,0,0
199,20,154,81,0,-1,0,0
199,21,43,10,0,-1,0,0
199,22,62,20,0,-1,0,0
199,23,28,7,0,-1,0,0
199,24,48,9,0,-1,0,0
199,25,28,10,0,-1,0,0
199,26,23,5,0,-1,0,0
199,27,27,9,0,-1,0,0
199,28,39,9,0,-1,0,0
199,29,62,14,0,-1,0,0
199,30,128,64,0,-1,0,0
199,31,64,13,0,-1,0,0
200,0,9,2,0,-1,0,0
200,1,40,7,0,-1,0,0
200,2,45,11,0,-1,0,0
200,3,28,7,0,-1,0,0
200,4,112,47,0,-1,0,0
200,5,59,14,0,-1,0,0
200,6,26,4,0,-1,0,0
200,7,60,11,0,-1,0,0
200,8,42,9,0,-1,0,0
200,9,46,6,0,-1,0,0
200,10,31,7,0,-1,0,0
200,11,127,41,134,-1,15,0
200,12,36,8,0,-1,0,0
200,13,13,3,0,-1,0,0
200,14,27,9,0,-1,0,0
200,15,48,12,0,-1,0,0
200,16,32,16,0,-1,0,0
200,17,74,22,0,-1,0,0
200,18,53,13,0,-1,0,0
200,19,49,12,0,-1,0,0
200,20,154,81,0,-1,0,0
200,21,43,10,0,-1,0,0
200,22,62,20,0,-1,0,0
200,23,28,7,0,-1,0,0
200,24,48,9,0,-1,0,0
200,25,28,10,0,-1,0,0
200,26,23,5,0,-1,0,0
200,27,27,9,0,-1,0,0
200,28,39,9,0,-1,0,0
200,29,62,14,0,-1,0,0
200,30,128,64,0,-1,0,0
200,31,64,13,0,-1,0,0
201,0,9,2,0,-1,0,0
201,1,40,7,0,-1,0,0
201,2,45,11,0,-1,0,0
201,3,28,7,0,-1,0,0
201,4,112,47,0,-1,0,0
201,5,59,14,0,-1,0,0
201,6,26,4,0,-1,0,0
201,7,60,11,0,-1,0,0
201,8,42,9,0,-1,0,0
201,9,46,6,0,-1,0,0
201,10,31,7,0,-1,0,0
201,11,127,41,134,-1,15,0
201,12,36,8,0,-1,0,0
201,13,13,3,0,-1,0,0
201,14,27,9,0,-1,0,0
201,15,48,12,0,-1,0,0
201,16,32,16,0,-1,0,0
201,17,74,22,0,-1,0,0
201,18,53,13,0,-1,0,0
201,19,49,12,0,-1,0,0
201,20,154,81,0,-1,0,0
201,21,43,10,0,-1,0,0
201,22,62,20,0,-1,0,0
201,23,28,7,0,-1,0,0
201,24,48,9,0,-1,0,0
201,25,28,10,0,-1,0,0
201,26,23,5,0,-1,0,0
201,27,27,9,0,-1,0,0
201,28,39,9,0,-1,0,0
201,29,62,14,0,-1,0,0
201,30,128,64,0,-1,0,0
201,31,64,13,0,-1,0,0
202,0,9,2,0,-1,0,0
202,1,40,7,0,-1,0,0
202,2,45,11,0,-1,0,0
202,3,28,7,0,-1,0,0
202,4,112,47,0,-1,0,0
202,5,59,14,0,-1,0,0
202,6,26,4,0,-1,0,0
202,7,60,11,0,-1,0,0
202,8,42,9,0,-1,0,0
202,9,46,6,0,-1,0,0
202,10,31,7,0,-1,0,0
202,11,127,41,131,-1,15,0
202,12,36,8,0,-1,0,0
202,13,13,3,0,-1,0,0
202,14,27,9,0,-1,0,0
202,15,48,12,0,-1,0,0
202,16,32,16,0,-1,0,0
202,17,74,22,0,-1,0,0
202,18,53,13,0,-1,0,0
202,19,49,12,0,-1,0,0
202,20,154,81,0,-1,0,0
202,21,43,10,0,-1,0,0
202,22,62,20,0,-1,0,0
202,23,28,7,0,-1,0,0
202,24,48,9,0,-1,0,0
202,25,28,10,0,-1,0,0
202,26,23,5,0,-1,0,0
202,27,27,9,0,-1,0,0
202,28,39,9,0,-1,0,0
202,29,62,14,0,-1,0,0
202,30,128,64,0,-1,0,0
202,31,64,13,0,-1,0,0
203,0,9,2,0,-1,0,0
203,1,40,7,0,-1,0,0
203,2,45,11,0,-1,0,0
203,3,28,7,0,-1,0,0
203,4,112,47,0,-1,0,0
203,5,59,14,0,-1,0,0
203,6,26,4,0,-1,0,0
203,7,60,11,0,-1,0,0
203,8,42,9,0,-1,0,0
203,9,46,6,0,-1,0,0
203,10,31,7,0,-1,0,0
203,11,127,41,134,-1,15,0
203,12,36,8,0,-1,0,0
203,13,13,3,0,-1,0,0
203,14,27,9,0,-1,0,0
203,15,48,12,0,-1,0,0
203,16,32,16,0,-1,0,0
203,17,74,22,0,-1,0,0
203,18,53,13,0,-1,0,0
203,19,49,12,0,-1,0,0
203,20,154,81,0,-1,0,0
203,21,43,10,0,-1,0,0
203,22,62,20,0,-1,0,0
203,23,28,7,0,-1,0,0
203,24,48,9,0,-1,0,0
203,25,28,10,0,-1,0,0
203,26,23,5,0,-1,0,0
203,27,27,9,0,-1,0,0
203,28,39,9,0,-1,0,0
203,29,62,14,0,-1,0,0
203,30,128,64,0,-1,0,0
203,31,64,13,0,-1,0,0
204,0,9,2,0,-1,0,0
204,1,40,7,0,-1,0,0
204,2,45,11,0,-1,0,0
204,3,28,7,0,-1,0,0
204,4,112,47,0,-1,0,0
204,5,59,14,0,-1,0,0
204,6,26,4,0,-1,0,0
204,7,60,11,0,-1,0,0
204,8,42,9,0,-1,0,0
204,9,46,6,0,-1,0,0
204,10,31,7,0,-1,0,0
204,11,127,41,132,-1,15,0
204,12,36,8,0,-1,0,0
204,13,13,3,0,-1,0,0
204,14,27,9,0,-1,0,0
204,15,48,12,0,-1,0,0
204,16,32,16,0,-1,0,0
204,17,74,22,0,-1,0,0
204,18,53,13,0,-1,0,0
204,19,49,12,0,-1,0,0
204,20,154,81,0,-1,0,0
204,21,43,10,0,-1,0,0
204,22,62,20,0,-1,0,0
204,23,28,7,0,-1,0,0
204,24,48,9,0,-1,0,0
204,25,28,10,0,-1,0,0
204,26,23,5,0,-1,0,0
204,27,27,9,0,-1,0,0
204,28,39,9,0,-1,0,0
204,29,62,14,0,-1,0,0
204,30,128,64,0,-1,0,0
204,31,64,13,0,-1,0,0
205,0,9,2,0,-1,0,0
205,1,40,7,0,-1,0,0
205,2,45,11,0,-1,0,0
205,3,28,7,0,-1,0,0
205,4,112,47,0,-1,0,0
205,5,59,14,0,-1,0,0
205,6,26,4,0,-1,0,0
205,7,60,11,0,-1,0,0
205,8,42,9,0,-1,0,0
205,9,46,6,0,-1,0,0
205,10,31,7,0,-1,0,0
205,11,127,41,134,-1,15,0
205,12,36,8,0,-1,0,0
205,13,13,3,0,-1,0,0
205,14,27,9,0,-1,0,0
205,15,48,12,0,-1,0,0
205,16,32,16,0,-1,0,0
205,17,74,22,0,-1,0,0
205,18,53,13,0,-1,0,0
205,19,49,12,0,-1,0,0
205,20,154,81,0,-1,0,0
205,21,43,10,0,-1,0,0
205,22,62,20,0,-1,0,0
205,23,28,7,0,-1,0,0
205,24,48,9,0,-1,0,0
205,25,28,10,0,-1,0,0
205,26,23,5,0,-1,0,0
205,27,27,9,0,-1,0,0
205,28,39,9,0,-1,0,0
205,29,62,14,0,-1,0,0
205,30,128,64,0,-1,0,0
205,31,64,13,0,-1,0,0
206,0,9,2,0,-1,0,0
206,1,40,7,0,-1,0,0
206,2,45,11,0,-1,0,0
206,3,28,7,0,-1,0,0
206,4,112,47,0,-1,0,0
206,5,59,14,0,-1,0,0
206,6,26,4,0,-1,0,0
206,7,60,11,0,-1,0,0
206,8,42,9,0,-1,0,0
206,9,46,6,0,-1,0,0
206,10,31,7,0,-1,0,0
206,11,127,41,133,-1,15,0
206,12,36,8,0,-1,0,0
206,13,13,3,0,-1,0,0
206,14,27,9,0,-1,0,0
206,15,48,12,0,-1,0,0
206,16,32,16,0,-1,0,0
206,17,74,22,0,-1,0,0
206,18,53,13,0,-1,0,0
206,19,49,12,0,-1,0,0
206,20,154,81,0,-1,0,0
206,21,43,10,0,-1,0,0
206,22,62,20,0,-1,0,0
206,23,28,7,0,-1,0,0
206,24,48,9,0,-1,0,0
206,25,28,10,0,-1,0,0
206,26,23,5,0,-1,0,0
206,27,27,9,0,-1,0,0
206,28,39,9,0,-1,0,0
206,29,62,14,0,-1,0,0
206,30,128,64,0,-1,0,0
206,31,64,13,0,-1,0,0
207,0,9,2,0,-1,0,0
207,1,40,7,0,-1,0,0
207,2,45,11,0,-1,0,0
207,3,28,7,0,-1,0,0
207,4,112,47,0,-1,0,0
207,5,59,14,0,-1,0,0
207,6,26,4,0,-1,0,0
207,7,60,11,0,-1,0,0
207,8,42,9,0,-1,0,0
207,9,46,6,0,-1,0,0
207,10,31,7,0,-1,0,0
207,11,127,41,134,-1,15,0
207,12,36,8,0,-1,0,0
207,13,13,3,0,-1,0,0
207,14,27,9,0,-1,0,0
207,15,48,12,0,-1,0,0
207,16,32,16,0,-1,0,0
207,17,74,22,0,-1,0,0
207,18,53,13,0,-1,0,0
207,19,49,12,0,-1,0,0
207,20,154,81,0,-1,0,0
207,21,43,10,0,-1,0,0
207,22,62,20,0,-1,0,0
207,23,28,7,0,-1,0,0
207,24,48,9,0,-1,0,0
207,25,28,10,0,-1,0,0
207,26,23,5,0,-1,0,0
207,27,27,9,0,-1,0,0
207,28,39,9,0,-1,0,0
207,29,62,14,0,-1,0,0
207,30,128,64,0,-1,0,0
207,31,64,13,0,-1,0,0
208,0,9,2,0,-1,0,0
208,1,40,7,0,-1,0,0
208,2,45,11,0,-1,0,0
208,3,28,7,0,-1,0,0
208,4,112,47,0,-1,0,0
208,5,59,14,0,-1,0,0
208,6,26,4,0,-1,0,0
208,7,60,11,0,-1,0,0
208,8,42,9,0,-1,0,0
208,9,46,6,0,-1,0,0
208,10,31,7,0,-1,0,0
208,11,127,41,134,-1,15,0
208,12,36,8,0,-1,0,0
208,13,13,3,0,-1,0,0
208,14,27,9,0,-1,0,0
208,15,48,12,0,-1,0,0
208,16,32,16,0,-1,0,0
208,17,74,22,0,-1,0,0
208,18,53,13,0,-1,0,0
208,19,49,12,0,-1,0,0
208,20,154,81,0,-1,0,0
208,21,43,10,0,-1,0,0
208,22,62,20,0,-1,0,0
208,23,28,7,0,-1,0,0
208,24,48,9,0,-1,0,0
208,25,28,10,0,-1,0,0
208,26,23,5,0,-1,0,0
208,27,27,9,0,-1,0,0
208,28,39,9,0,-1,0,0
208,29,62,14,0,-1,0,0
208,30,128,64,0,-1,0,0
208,31,64,13,0,-1,0,0
209,0,9,2,0,-1,0,0
209,1,40,7,0,-1,0,0
209,2,45,11,0,-1,0,0
209,3,28,7,0,-1,0,0
209,4,112,47,0,-1,0,0
209,5,59,14,0,-1,0,0
209,6,26,4,0,-1,0,0
209,7,60,11,0,-1,0,0
209,8,42,9,0,-1,0,0
209,9,46,6,0,-1,0,0
209,10,31,7,0,-1,0,0
209,11,127,41,132,-1,15,1
209,12,36,8,0,-1,0,0
209,13,13,3,0,-1,0,0
209,14,27,9,0,-1,0,0
209,15,48,12,0,-1,0,0
209,16,32,16,0,-1,0,0
209,17,74,22,0,-1,0,0
209,18,53,13,0,-1,0,0
209,19,49,12,0,-1,0,0
209,20,154,81,0,-1,0,0
209,21,43,10,0,-1,0,0
209,22,62,20,0,-1,0,0
209,23,28,7,0,-1,0,0
209,24,48,9,0,-1,0,0
209,25,28,10,0,-1,0,0
209,26,23,5,0,-1,0,0
209,27,27,9,0,-1,0,0
209,28,39,9,0,-1,0,0
209,29,62,14,0,-1,0,0
209,30,128,64,0,-1,0,0
209,31,64,13,0,-1,0,0
210,0,9,2,0,-1,0,0
210,1,40,7,0,-1,0,0
210,2,45,11,0,-1,0,0
210,3,28,7,0,-1,0,0
210,4,112,47,0,-1,0,0
210,5,59,14,0,-1,0,0
210,6,26,4,0,-1,0,0
210,7,60,11,0,-1,0,0
210,8,42,9,0,-1,0,0
210,9,46,6,0,-1,0,0
210,10,31,7,0,-1,0,0
210,11,127,41,125,-1,14,0
210,12,36,8,0,-1,0,0
210,13,13,3,0,-1,0,0
210,14,27,9,0,-1,0,0
210,15,48,12,0,-1,0,0
210,16,32,16,0,-1,0,0
210,17,74,22,0,-1,0,0
210,18,53,13,0,-1,0,0
210,19,49,12,0,-1,0,0
210,20,154,81,0,-1,0,0
210,21,43,10,0,-1,0,0
210,22,62,20,0,-1,0,0
210,23,28,7,0,-1,0,0
210,24,48,9,0,-1,0,0
210,25,28,10,0,-1,0,0
210,26,23,5,0,-1,0,0
210,27,27,9,0,-1,0,0
210,28,39,9,0,-1,0,0
210,29,62,14,0,-1,0,0
210,30,128,64,0,-1,0,0
210,31,64,13,0,-1,0,0
211,0,9,2,0,-1,0,0
211,1,40,7,0,-1,0,0
211,2,45,11,0,-1,0,0
211,3,28,7,0,-1,0,0
211,4,112,47,0,-1,0,0
211,5,59,14,0,-1,0,0
211,6,26,4,0,-1,0,0
211,7,60,11,0,-1,0,0
211,8,42,9,0,-1,0,0
211,9,46,6,0,-1,0,0
211,10,31,7,0,-1,0,0
211,11,127,41,123,-1,14,0
211,12,36,8,0,-1,0,0
211,13,13,3,0,-1,0,0
211,14,27,9,0,-1,0,0
211,15,48,12,0,-1,0,0
211,16,32,16,0,-1,0,0
211,17,74,22,0,-1,0,0
211,18,53,13,0,-1,0,0
211,19,49,12,0,-1,0,0
211,20,154,81,0,-1,0,0
211,21,43,10,0,-1,0,0
211,22,62,20,0,-1,0,0
211,23,28,7,0,-1,0,0
211,24,48,9,0,-1,0,0
211,25,28,10,0,-1,0,0
211,26,23,5,0,-1,0,0
211,27,27,9,0,-1,0,0
211,28,39,9,0,-1,0,0
211,29,62,14,0,-1,0,0
211,30,128,64,0,-1,0,0
211,31,64,13,0,-1,0,0
212,0,9,2,0,-1,0,0
212,1,40,7,0,-1,0,0
212,2,45,11,0,-1,0,0
212,3,28,7,0,-1,0,0
212,4,112,47,0,-1,0,0
212,5,59,14,0,-1,0,0
212,6,26,4,0,-1,0,0
212,7,60,11,0,-1,0,0
212,8,42,9,0,-1,0,0
212,9,46,6,0,-1,0,0
212,10,31,7,0,-1,0,0
212,11,127,41,124,-1,14,0
212,12,36,8,0,-1,0,0
212,13,13,3,0,-1,0,0
212,14,27,9,0,-1,0,0
212,15,48,12,0,-1,0,0
212,16,32,16,0,-1,0,0
212,17,74,22,0,-1,0,0
212,18,53,13,0,-1,0,0
212,19,49,12,0,-1,0,0
212,20,154,81,0,-1,0,0
212,21,43,10,0,-1,0,0
212,22,62,20,0,-1,0,0
212,23,28,7,0,-1,0,0
212,24,48,9,0,-1,0,0
212,25,28,10,0,-1,0,0
212,26,23,5,0,-1,0,0
212,27,27,9,0,-1,0,0
212,28,39,9,0,-1,0,0
212,29,62,14,0,-1,0,0
212,30,128,64,0,-1,0,0
212,31,64,13,0,-1,0,0
213,0,9,2,0,-1,0,0
213,1,40,7,0,-1,0,0
213,2,45,11,0,-1,0,0
213,3,28,7,0,-1,0,0
213,4,112,47,0,-1,0,0
213,5,59,14,0,-1,0,0
213,6,26,4,0,-1,0,0
213,7,60,11,0,-1,0,0
213,8,42,9,0,-1,0,0
213,9,46,6,0,-1,0,0
213,10,31,7,0,-1,0,0
213,11,127,41,124,-1,14,0
213,12,36,8,0,-1,0,0
213,13,13,3,0,-1,0,0
213,14,27,9,0,-1,0,0
213,15,48,12,0,-1,0,0
213,16,32,16,0,-1,0,0
213,17,74,22,0,-1,0,0
213,18,53,13,0,-1,0,0
213,19,49,12,0,-1,0,0
213,20,154,81,0,-1,0,0
213,21,43,10,0,-1,0,0
213,22,62,20,0,-1,0,0
213,23,28,7,0,-1,0,0
213,24,48,9,0,-1,0,0
213,25,28,10,0,-1,0,0
213,26,23,5,0,-1,0,0
213,27,27,9,0,-1,0,0
213,28,39,9,0,-1,0,0
213,29,62,14,0,-1,0,0
213,30,128,64,0,-1,0,0
213,31,64,13,0,-1,0,0
214,0,9,2,0,-1,0,0
214,1,40,7,0,-1,0,0
214,2,45,11,0,-1,0,0
214,3,28,7,0,-1,0,0
214,4,112,47,0,-1,0,0
214,5,59,14,0,-1,0,0
214,6,26,4,0,-1,0,0
214,7,60,11,0,-1,0,0
214,8,42,9,0,-1,0,0
214,9,46,6,0,-1,0,0
214,10,31,7,0,-1,0,0
214,11,127,41,125,-1,14,0
214,12,36,8,0,-1,0,0
214,13,13,3,0,-1,0,0
214,14,27,9,0,-1,0,0
214,15,48,12,0,-1,0,0
214,16,32,16,0,-1,0,0
214,17,74,22,0,-1,0,0
214,18,53,13,0,-1,0,0
214,19,49,12,0,-1,0,0
214,20,154,81,0,-1,0,0
214,21,43,10,0,-1,0,0
214,22,62,20,0,-1,0,0
214,23,28,7,0,-1,0,0
214,24,48,9,0,-1,0,0
214,25,28,10,0,-1,0,0
214,26,23,5,0,-1,0,0
214,27,27,9,0,-1,0,0
214,28,39,9,0,-1,0,0
214,29,62,14,0,-1,0,0
214,30,128,64,0,-1,0,0
214,31,64,13,0,-1,0,0
215,0,9,2,0,-1,0,0
215,1,40,7,0,-1,0,0
215,2,45,11,0,-1,0,0
215,3,28,7,0,-1,0,0
215,4,112,47,0,-1,0,0
215,5,59,14,0,-1,0,0
215,6,26,4,0,-1,0,0
215,7,60,11,0,-1,0,0
215,8,42,9,0,-1,0,0
215,9,46,6,0,-1,0,0
215,10,31,7,0,-1,0,0
215,11,127,41,124,-1,14,0
215,12,36,8,0,-1,0,0
215,13,13,3,0,-1,0,0
215,14,27,9,0,-1,0,0
215,15,48,12,0,-1,0,0
215,16,32,16,0,-1,0,0
215,17,74,22,0,-1,0,0
